epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
73,2683.07,0.19962,0.38262,0.83283,0.79237,0.96512,0.88807,0.88385,0.16676,0.43709,0.77144,3.7336e-05,3.7336e-05,3.7336e-05
74,2719.49,0.1971,0.39434,0.82954,0.79613,0.963,0.88274,0.87742,0.16424,0.43993,0.77093,3.6049e-05,3.6049e-05,3.6049e-05
75,2756.63,0.19745,0.38317,0.83308,0.78516,0.97012,0.88898,0.88494,0.16879,0.43513,0.77139,3.4762e-05,3.4762e-05,3.4762e-05
76,2793.69,0.1956,0.38544,0.82835,0.80181,0.96444,0.88968,0.88506,0.1673,0.43111,0.77184,3.3475e-05,3.3475e-05,3.3475e-05
77,2829.91,0.19926,0.38025,0.83779,0.7914,0.95522,0.88938,0.88535,0.16337,0.44219,0.77103,3.2188e-05,3.2188e-05,3.2188e-05
78,2865.96,0.19394,0.37538,0.8263,0.79194,0.96474,0.89095,0.88482,0.17018,0.45206,0.77251,3.0901e-05,3.0901e-05,3.0901e-05
79,2902.48,0.19103,0.37222,0.8257,0.79712,0.95658,0.88685,0.88184,0.16185,0.43878,0.77043,2.9614e-05,2.9614e-05,2.9614e-05
80,2941.43,0.18762,0.37943,0.82831,0.79603,0.95579,0.88533,0.88167,0.161,0.44091,0.77012,2.8327e-05,2.8327e-05,2.8327e-05
81,2977.64,0.18823,0.36547,0.8277,0.79242,0.94468,0.88405,0.88191,0.15747,0.45779,0.769,2.704e-05,2.704e-05,2.704e-05
82,3013.29,0.18488,0.36919,0.82544,0.79434,0.95452,0.88746,0.88399,0.16362,0.44644,0.77105,2.5753e-05,2.5753e-05,2.5753e-05
83,3049.83,0.18948,0.36756,0.82687,0.78847,0.95138,0.87904,0.87518,0.16242,0.44676,0.77028,2.4466e-05,2.4466e-05,2.4466e-05
84,3086.32,0.18857,0.36874,0.8245,0.7985,0.94606,0.88589,0.88161,0.16293,0.46144,0.77058,2.3179e-05,2.3179e-05,2.3179e-05
85,3122.62,0.184,0.34789,0.8218,0.80197,0.94383,0.89419,0.88911,0.15857,0.46207,0.77033,2.1892e-05,2.1892e-05,2.1892e-05
86,3158.95,0.18131,0.36208,0.82652,0.79716,0.93658,0.88285,0.87887,0.1548,0.47315,0.76905,2.0605e-05,2.0605e-05,2.0605e-05
87,3195.47,0.18115,0.3525,0.82254,0.80557,0.9416,0.88355,0.87992,0.15902,0.46126,0.76911,1.9318e-05,1.9318e-05,1.9318e-05
88,3231.94,0.17821,0.34212,0.82437,0.80058,0.94406,0.88611,0.88259,0.15897,0.45509,0.76911,1.8031e-05,1.8031e-05,1.8031e-05
89,3268.28,0.17768,0.33223,0.81908,0.80036,0.94767,0.88766,0.8827,0.16017,0.47498,0.76966,1.6744e-05,1.6744e-05,1.6744e-05
90,3304.52,0.17771,0.34336,0.82116,0.80162,0.93647,0.88737,0.8831,0.15689,0.47799,0.76833,1.5457e-05,1.5457e-05,1.5457e-05
91,3343.16,0.14061,0.30873,0.78788,0.80197,0.92502,0.88275,0.87949,0.15425,0.476,0.76804,1.417e-05,1.417e-05,1.417e-05
92,3379.48,0.1389,0.30245,0.78734,0.7859,0.94447,0.88263,0.87983,0.15682,0.48436,0.76853,1.2883e-05,1.2883e-05,1.2883e-05
93,3415.93,0.13684,0.29843,0.78828,0.79012,0.94445,0.88767,0.88394,0.15654,0.4832,0.76849,1.1596e-05,1.1596e-05,1.1596e-05
94,3452.01,0.13568,0.29945,0.78683,0.78167,0.9528,0.88676,0.88381,0.1541,0.4799,0.76777,1.0309e-05,1.0309e-05,1.0309e-05
95,3488.19,0.13339,0.2945,0.78683,0.79319,0.95063,0.8899,0.88633,0.15524,0.48298,0.76745,9.022e-06,9.022e-06,9.022e-06
96,3524.63,0.13061,0.28675,0.78827,0.78808,0.94242,0.88289,0.87963,0.15207,0.4908,0.76721,7.735e-06,7.735e-06,7.735e-06
97,3560.95,0.13368,0.28394,0.78233,0.78503,0.93323,0.87808,0.8753,0.15331,0.50402,0.76758,6.448e-06,6.448e-06,6.448e-06
98,3597.41,0.12905,0.27692,0.78318,0.7808,0.93704,0.87649,0.87337,0.15299,0.50951,0.76803,5.161e-06,5.161e-06,5.161e-06
99,3633.85,0.12957,0.27414,0.7869,0.77768,0.93621,0.87378,0.87108,0.15299,0.51152,0.76814,3.874e-06,3.874e-06,3.874e-06
100,3669.1,0.12895,0.2757,0.78729,0.77925,0.94257,0.87686,0.8732,0.15247,0.50643,0.76776,2.587e-06,2.587e-06,2.587e-06
